Area,Bedrooms,Bathrooms,Floors,YearBuilt,Garage,Neighborhood,SalePrice
885,1,1,2,1985,0,Rural,117250
4728,3,2,1,1985,0,Urban,349400
3255,3,2,2,2001,1,Suburban,290550
694,1,2,3,1997,0,Urban,141300
1266,4,1,3,1986,0,Rural,171600
3359,5,1,3,2005,1,Urban,311950
3419,5,3,2,2016,1,Rural,333250
1174,3,1,2,1963,1,Suburban,160100
1408,1,1,2,2012,1,Rural,161500
4703,5,3,2,1969,0,Suburban,378350
2058,1,3,2,1986,0,Suburban,211200
4637,1,2,1,1998,1,Rural,328750
2976,1,2,1,2010,0,Suburban,244300
2610,1,2,3,1996,1,Suburban,241800
612,1,1,2,1963,1,Suburban,112000
4395,5,1,1,1990,1,Urban,349250
1554,3,3,3,2014,0,Urban,224400
2126,3,1,2,1982,1,Urban,218400
4769,3,3,3,2002,0,Rural,371550
4076,2,3,3,1956,1,Urban,333100
2101,1,1,2,1972,0,Rural,174150
1863,2,3,2,2022,0,Suburban,222250
4267,4,2,3,1964,0,Suburban,335050
3572,3,3,1,1952,0,Suburban,291700
1483,4,2,3,1970,1,Suburban,207650
3984,4,3,1,1952,1,Rural,327300
3614,4,1,2,2008,0,Rural,290600
2637,3,1,2,1997,1,Rural,238450
1606,3,1,1,2011,1,Urban,196100
1301,4,2,1,2021,0,Rural,188850
4916,3,1,2,1950,1,Urban,348300
3011,2,2,3,1976,0,Suburban,255850
2027,3,1,1,1975,1,Rural,196350
2635,5,1,3,1952,1,Rural,249850
1355,1,3,1,1978,1,Rural,173650
3670,2,2,3,1990,0,Suburban,293000
4592,2,2,2,1983,0,Suburban,332000
2970,1,3,3,1970,0,Urban,262000
4164,5,2,1,2005,0,Suburban,342200
4827,3,2,3,1955,1,Urban,365350
3418,3,2,2,2022,1,Rural,300000
1708,5,2,1,2017,1,Urban,238000
1729,2,1,1,1978,1,Suburban,177350
4444,1,3,3,1989,0,Suburban,336400
4523,1,2,3,2007,1,Suburban,340750
3966,4,3,1,1993,0,Urban,338700
739,1,3,2,1959,0,Rural,132150
2882,3,2,1,1960,0,Suburban,244600
2920,1,2,1,1980,1,Suburban,242500
3935,5,1,2,2004,1,Rural,325450
4878,3,3,1,1956,1,Urban,373200
582,4,2,2,2004,1,Suburban,167800
4566,4,2,3,1966,0,Rural,345600
2077,3,3,2,1981,0,Rural,225650
681,5,3,1,1989,0,Urban,183250
1638,3,1,2,1985,1,Rural,184900
3654,1,1,2,1960,1,Urban,268200
2800,4,3,2,1990,1,Rural,284500
2866,2,1,3,2016,0,Rural,240600
3707,4,2,3,1980,1,Rural,316850
3817,5,1,2,1973,0,Urban,310250
3756,4,2,3,2014,0,Suburban,324500
1244,3,3,1,1972,1,Rural,186300
2320,2,3,3,1955,1,Suburban,240000
1663,2,3,1,1971,0,Suburban,191950
814,1,2,1,1985,1,Rural,133700
2529,4,2,3,1963,0,Urban,252850
3010,3,3,1,1989,0,Rural,269700
714,5,2,3,1966,0,Rural,163000
3856,4,2,1,1977,0,Rural,303400
1259,3,3,2,1951,0,Rural,175750
3291,3,2,1,2020,1,Urban,298050
4126,1,1,2,1980,0,Rural,277800
2296,4,1,1,1979,1,Urban,231000
2006,1,3,1,2003,0,Rural,203700
2538,3,1,1,1956,0,Rural,206200
1817,1,3,1,2005,1,Urban,214850
649,2,2,3,1962,1,Urban,148550
3456,2,2,1,1955,1,Urban,276800
2317,5,1,3,1977,0,Suburban,236450
3049,1,3,1,2018,1,Urban,280350
3165,1,3,2,1957,0,Rural,252850
611,1,3,3,1998,0,Rural,142450
1394,4,1,2,1969,1,Rural,177900
3310,1,1,3,2004,0,Urban,259200
4116,3,1,2,1975,1,Rural,305800
4076,1,2,1,1963,1,Urban,300200
2121,4,2,1,1970,1,Urban,234550
3632,3,3,2,1951,0,Rural,294400
4858,2,3,1,1990,1,Urban,372400
4344,3,3,2,1998,0,Urban,354100
4397,2,1,2,1955,1,Suburban,308850
1300,5,2,1,1978,0,Urban,195900
4405,1,1,1,1953,1,Suburban,293650
3802,2,2,3,2013,0,Suburban,306500
1516,2,2,3,1986,0,Rural,179100
970,4,2,2,2009,0,Suburban,178700
3530,5,1,1,2018,0,Urban,304400
1000,3,2,1,1983,1,Rural,162400
2487,5,2,1,1966,1,Urban,261650
633,1,2,2,2018,0,Urban,139550
569,1,3,2,1978,0,Rural,129350
1359,1,2,1,1955,0,Rural,141950
2362,2,1,3,1987,1,Rural,216700
1305,3,2,1,1964,1,Urban,181950
3945,3,3,1,1990,0,Suburban,321750
3555,4,3,2,1962,1,Urban,323850
2249,5,2,1,1987,0,Rural,236050
1622,3,2,1,2001,0,Urban,198900
3811,4,2,2,2022,0,Urban,329650
1705,3,3,2,2003,1,Rural,223650
3979,1,1,3,2020,0,Suburban,292450
3156,1,1,2,1976,1,Rural,238100
1524,4,1,2,2016,1,Suburban,203500
2375,4,1,1,1976,0,Rural,214050
1570,2,2,3,1976,1,Rural,188800
1253,3,3,1,1979,1,Suburban,193850
2835,4,1,1,2013,0,Rural,248150
796,1,3,1,2016,0,Suburban,152100
1382,1,1,1,1975,0,Urban,144100
3941,3,2,2,1968,1,Suburban,314950
4297,5,2,2,1977,0,Urban,350450
2234,3,1,3,2005,1,Rural,225700
3003,5,1,3,1979,1,Rural,276350
4082,4,2,1,1959,0,Rural,309300
3599,1,2,1,2008,1,Rural,279850
875,4,1,1,1998,1,Suburban,160650
2233,2,2,2,1984,0,Rural,209350
3491,2,2,3,1973,0,Urban,283950
4443,2,2,1,1962,1,Rural,318250
1690,2,1,3,1992,0,Suburban,179600
3498,4,2,2,1957,1,Suburban,299500
685,2,3,1,2019,0,Rural,152450
1756,4,2,1,1994,1,Suburban,218500
4327,3,2,1,1991,1,Urban,341150
4268,5,2,1,1993,1,Urban,358800
1732,2,3,3,2012,0,Urban,222700
1254,1,2,2,1997,1,Rural,164300
1667,2,3,3,1988,1,Rural,212250
2643,5,1,3,2016,0,Rural,259450
576,2,3,2,1990,0,Suburban,148300
4952,3,1,2,1976,0,Urban,347900
1801,1,2,2,1994,0,Urban,190750
1648,2,3,2,1985,1,Suburban,210400
3872,3,3,3,1982,1,Urban,340700
1406,4,1,3,1996,0,Urban,191600
2053,4,2,2,1982,1,Urban,239750
3831,5,2,3,1970,0,Urban,330050
3031,1,1,1,2006,1,Suburban,240850
678,4,1,2,1991,0,Rural,138700
1752,2,3,1,1993,0,Suburban,203000
4053,2,2,1,1993,1,Suburban,313050
727,5,2,3,1969,0,Urban,174550
1850,3,1,3,2010,0,Rural,198000
2770,3,1,1,2002,1,Rural,241600
4416,1,3,3,1964,1,Urban,342500
4692,4,1,1,1982,1,Urban,351700
2256,3,3,1,1996,0,Rural,234100
3134,3,2,2,2003,0,Suburban,275100
4927,3,1,3,1996,0,Rural,347650
1194,3,1,3,1976,1,Urban,175000
1166,3,1,1,1995,0,Urban,159300
2786,2,2,2,1986,1,Rural,247600
1280,4,3,3,1954,1,Urban,212700
4791,1,2,3,1983,1,Rural,341950
4030,2,1,2,1974,1,Urban,301200
4868,2,2,3,2022,1,Suburban,372500
4266,4,2,1,2005,1,Rural,342300
878,1,2,3,2004,0,Suburban,147600
2945,5,3,3,1960,0,Suburban,292750
1409,4,3,2,1977,0,Rural,201050
976,1,2,1,1991,0,Rural,133600
846,3,3,3,1970,0,Rural,165800
3403,5,2,3,1987,0,Suburban,308750
3543,2,3,1,1973,1,Suburban,296550
1245,2,2,2,1994,1,Rural,172950
3574,2,1,3,1959,1,Suburban,273900
2552,1,1,3,1999,0,Rural,209800
4392,2,2,1,1971,1,Rural,318400
960,3,2,2,2002,0,Urban,171100
853,1,2,2,1982,0,Rural,129750
3043,5,3,1,1975,0,Urban,297150
3386,1,2,2,1983,1,Rural,266700
4879,1,3,2,1959,0,Urban,349150
2093,4,1,3,1953,1,Suburban,218050
1167,4,3,2,1953,1,Rural,191750
3818,5,1,1,1985,1,Suburban,313900
2080,4,1,3,1980,1,Suburban,225500
1271,4,3,3,1963,0,Suburban,199950
1648,5,3,2,2010,0,Suburban,237900
2675,4,2,1,1966,1,Urban,261050
4811,2,2,1,1983,0,Suburban,337950
821,5,2,1,1980,1,Suburban,177550
1433,4,1,1,1963,1,Suburban,178050
3808,4,2,1,1952,0,Suburban,298500
3630,1,1,2,1959,1,Suburban,261700
3083,4,3,3,1968,1,Urban,307050
981,2,2,2,2002,1,Urban,172150
3012,3,1,1,1982,1,Suburban,252700
2593,3,3,3,1954,1,Rural,258350
1244,2,2,3,1972,0,Urban,171300
839,3,1,2,2019,1,Suburban,160150
2250,5,2,2,2007,0,Rural,247100
3564,4,1,1,1993,0,Suburban,283600
2513,2,1,1,1985,0,Urban,213650
1928,1,3,2,1951,0,Suburban,194200
729,1,3,1,2012,1,Rural,152550
774,4,3,3,2010,0,Rural,184200
1157,4,1,1,2010,0,Rural,163350
3623,2,2,3,1968,1,Urban,299050
3487,2,3,2,2010,0,Suburban,299850
2933,5,3,3,1957,1,Rural,296250
3410,2,3,1,2011,0,Urban,296300
4932,1,1,1,2021,0,Urban,335400
3294,5,1,3,1956,1,Suburban,289000
4552,3,2,2,2008,1,Rural,352500
3952,2,2,2,2013,1,Rural,314000
3526,5,3,1,1997,1,Urban,337900
2882,4,3,2,1978,0,Urban,285000
3930,2,2,1,1958,0,Suburban,286400
1628,3,2,1,2020,1,Rural,204900
3708,5,2,1,1993,0,Rural,310800
1193,1,2,2,2010,0,Urban,165150
724,2,3,2,1973,1,Suburban,160600
1965,1,1,1,2012,0,Rural,174350
1507,4,3,2,1950,0,Suburban,202850
4982,4,2,2,2019,1,Suburban,392300
2087,5,1,2,2022,1,Suburban,243450
1478,3,3,2,1984,1,Urban,216600
1393,4,3,3,1986,1,Suburban,222950
4695,3,2,3,1950,0,Urban,347250
3869,2,1,2,1959,1,Suburban,283650
555,1,2,2,2007,1,Urban,142350
4415,2,2,1,1968,0,Urban,318650
2117,1,2,1,2015,0,Rural,197850
2034,5,3,3,1967,1,Urban,264300
928,3,3,3,1993,0,Rural,176800
3122,3,2,1,2010,1,Suburban,281600
1698,4,2,3,2018,0,Suburban,222800
2325,4,2,3,1963,0,Suburban,237650
3700,4,1,3,1998,1,Urban,316900
2005,2,3,3,2002,0,Urban,233350
2117,3,1,1,2022,1,Suburban,219950
1186,3,2,3,2021,1,Rural,193100
2023,5,1,2,2017,0,Suburban,228750
3439,4,2,3,1977,0,Urban,302550
1217,2,1,2,1978,0,Suburban,146750
3817,3,2,3,1980,1,Rural,312350
1739,1,2,1,1977,1,Urban,187550
3360,5,1,1,1955,1,Rural,277000
830,2,1,1,1951,0,Urban,119300
1132,5,2,1,1964,1,Urban,193300
3761,2,1,3,1969,0,Suburban,276250
1800,4,2,1,1950,1,Urban,212500
1943,2,1,3,1995,1,Urban,208150
1269,5,1,1,1992,1,Rural,183550
1392,2,3,3,2020,0,Urban,208100
1671,1,3,1,2016,1,Suburban,205850
1962,5,2,2,1975,1,Urban,243100
2289,3,2,2,1987,0,Suburban,228050
2645,2,1,1,1957,0,Rural,201850
1077,3,1,1,1983,1,Rural,151250
3712,3,2,2,1993,1,Suburban,311000
4072,3,2,3,1987,0,Urban,327200
1811,1,2,1,2022,0,Urban,194650
4139,1,2,1,2014,1,Urban,318650
1826,3,3,3,2018,1,Suburban,244200
2409,4,1,1,1951,0,Rural,208250
2433,4,2,1,1952,1,Rural,234750
3246,4,1,2,1994,0,Rural,268000
2952,2,2,3,1999,0,Urban,264800
3732,2,3,2,2011,0,Rural,307400
2659,2,1,2,1963,1,Urban,229350
585,1,3,1,1998,1,Urban,151150
2174,5,2,1,1987,0,Rural,232300
3024,1,1,2,2012,0,Rural,232300
4301,5,2,1,1958,0,Suburban,334950
4232,5,2,1,1958,0,Rural,326500
2438,1,3,1,1988,1,Rural,230800
1763,3,3,2,1976,1,Urban,228450
2714,4,2,1,2010,0,Rural,256200
4391,1,2,2,1970,0,Urban,313050
1042,1,3,3,2022,1,Urban,191200
2670,3,2,3,2000,1,Urban,271000
817,3,1,2,1978,1,Rural,141750
2734,3,2,1,1994,0,Urban,252400
2021,1,2,3,2001,0,Urban,208850
1444,4,3,1,1971,0,Suburban,201000
3986,1,2,2,1950,1,Urban,296800
3516,1,3,1,1968,1,Urban,288700
3905,5,1,1,2010,1,Urban,330750
3060,4,3,1,1975,1,Urban,298000
4404,5,3,3,2007,1,Urban,394800
2270,4,1,3,2005,1,Urban,247500
816,2,1,3,1997,0,Rural,132400
4299,2,2,2,1958,0,Suburban,309850
1440,2,3,1,1958,1,Urban,191900
3141,1,3,2,2020,0,Rural,270550
1031,2,3,3,1957,0,Urban,171150
685,2,1,3,1955,1,Urban,133250
4761,4,2,3,1971,1,Urban,376850
1648,5,3,2,2006,0,Suburban,236700
2715,3,2,1,1998,1,Rural,252650
3092,1,2,1,2011,1,Urban,265400
563,5,1,2,2008,0,Suburban,153050
2207,1,1,2,1981,0,Rural,182150
2968,2,1,1,1985,0,Urban,236400
2559,1,3,3,1954,0,Rural,226650
2120,4,3,2,1952,1,Rural,239100
1529,4,1,1,1981,1,Urban,193250
1843,1,3,3,1997,1,Urban,223750
995,1,1,1,1970,0,Rural,113250
1269,4,1,2,2001,0,Rural,171250
1267,2,1,3,1959,1,Rural,153550
3274,3,2,2,1988,0,Suburban,277600
2981,2,2,3,1961,0,Urban,254850
2526,5,2,3,2010,1,Rural,276800
2649,4,1,3,2006,1,Rural,256750
2308,5,3,2,1987,1,Rural,269000
509,3,1,3,1953,1,Rural,123850
2878,5,3,3,1969,1,Rural,297100
1435,1,1,1,1997,0,Urban,153350
4754,1,1,1,2022,0,Rural,316800
1682,4,2,3,1980,1,Urban,225600
3033,4,2,3,2012,1,Urban,302750
3284,3,1,2,1976,1,Rural,264500
4107,2,1,2,2020,0,Rural,298850
3369,4,3,3,1980,1,Rural,314950
3387,5,1,2,2016,1,Rural,301650
597,3,3,2,1950,1,Urban,162350
4972,2,3,3,1955,0,Rural,357600
3586,5,3,3,2013,0,Urban,345700
2243,3,3,2,2010,0,Urban,252650
2766,4,2,2,2011,0,Urban,274100
1865,1,3,1,2016,0,Urban,210550
1736,4,1,3,2011,1,Rural,212600
3320,1,3,1,1957,1,Suburban,270600
4496,3,2,1,2004,0,Suburban,338500
1209,5,2,1,2022,0,Suburban,199550
4109,3,2,3,1987,1,Suburban,334050
1986,4,3,2,2022,0,Urban,253400
4567,2,2,3,1986,0,Rural,331650
556,2,2,2,1958,1,Rural,127700
2519,2,3,1,1960,0,Suburban,231450
4083,5,1,3,1999,0,Rural,326350
3107,5,3,1,1960,0,Rural,285850
715,5,2,3,1977,1,Rural,176350
651,1,1,3,2016,1,Suburban,134850
3142,2,2,2,1963,0,Suburban,253500
2966,2,2,1,2006,1,Rural,257600
2476,1,3,3,1973,1,Rural,238200
2025,4,2,1,1981,0,Rural,213050
4642,4,1,3,2011,0,Rural,347900
4715,5,3,2,2013,1,Rural,397150
870,5,1,1,2014,1,Rural,170200
2346,4,1,3,2007,1,Suburban,246900
4579,2,1,3,1961,0,Rural,309750
4122,1,3,3,1966,1,Suburban,323400
2147,3,2,1,1961,0,Suburban,208150
2820,2,2,1,1955,0,Suburban,230000
1695,2,3,3,2006,0,Rural,209050
2666,5,2,2,2006,1,Rural,277600
780,3,3,1,1970,1,Urban,172500
4485,3,2,1,1968,0,Urban,332150
2527,3,2,2,1987,1,Urban,254950
4549,3,2,3,1971,0,Urban,346250
2020,3,2,1,2012,1,Rural,222100
1562,2,2,3,1976,0,Rural,178400
2498,5,3,3,2007,0,Suburban,284500
3992,4,1,2,1968,1,Rural,307500
3585,5,1,1,1958,1,Suburban,294150
1846,2,1,2,2015,0,Suburban,189300
3826,3,3,2,2006,0,Urban,330600
3810,5,2,3,2016,0,Suburban,337800
709,1,1,3,1987,1,Rural,124050
1904,3,2,3,1982,0,Urban,217300
3000,2,2,1,1951,1,Suburban,247800
2036,2,1,3,1956,0,Suburban,186100
4206,3,1,3,1960,1,Rural,310800
2889,5,1,2,1981,0,Rural,256250
4978,3,3,1,1995,1,Suburban,384900
4824,5,1,2,1976,1,Suburban,366500
2398,2,1,1,1992,0,Rural,200000
2335,3,2,2,2010,0,Urban,242250
3519,5,2,2,1961,0,Rural,296750
2301,1,2,1,1984,0,Rural,197750
2427,4,2,2,1985,1,Urban,259350
2091,1,2,2,2016,1,Urban,221850
3811,5,3,3,2017,1,Urban,368150
4862,2,1,1,1965,0,Suburban,320100
811,4,3,3,1956,1,Suburban,184850
3396,5,3,3,2022,0,Urban,338900
2149,5,3,2,1968,0,Urban,255350
4844,5,3,1,1971,1,Suburban,391000
3923,4,2,3,1956,1,Rural,320450
4797,1,3,2,1958,0,Suburban,339750
966,1,3,3,2007,0,Urban,172900
3162,2,2,1,2007,1,Urban,277700
3052,4,3,1,2010,0,Rural,288100
2484,3,1,2,1983,0,Suburban,221600
1724,2,1,3,1968,0,Rural,169100
3879,5,1,3,1994,1,Suburban,329650
2626,3,1,2,2000,1,Rural,238800
2444,1,1,2,2001,1,Rural,210000
2968,3,2,3,1987,0,Suburban,267000
2012,3,3,1,2007,1,Suburban,240200
4770,1,1,1,2001,0,Urban,321300
3360,5,2,2,2022,1,Rural,317100
2874,5,2,2,1970,1,Suburban,282200
4176,3,3,2,1986,0,Urban,342100
2196,4,1,2,2000,1,Urban,237300
2663,3,3,2,2017,1,Suburban,280750
3224,3,1,2,2009,1,Urban,281400
2586,2,3,2,2019,0,Urban,262500
4212,1,2,3,1971,1,Suburban,314400
976,2,1,1,1977,1,Urban,144400
3957,5,3,2,2020,0,Suburban,356350
4000,5,3,3,1951,1,Urban,357800
4566,5,2,1,1959,0,Rural,343500
2815,1,1,2,1996,1,Rural,227050
4605,5,2,1,2001,0,Rural,358050
2458,4,2,1,1953,1,Rural,236300
3852,4,1,3,1950,1,Suburban,305100
3891,4,3,3,2015,1,Rural,351550
782,4,1,2,1963,1,Suburban,150500
3671,5,2,1,1961,0,Rural,299350
1786,2,3,2,2009,1,Suburban,224500
1888,3,3,3,2017,0,Urban,242000
3001,4,1,3,1950,1,Rural,257550
964,1,2,3,1996,0,Suburban,149500
3002,2,3,2,1969,1,Suburban,273300
4964,2,2,1,1978,1,Rural,349100
4610,2,3,1,2001,0,Rural,343300
2462,4,3,1,1959,1,Rural,253300
2661,4,1,3,2007,0,Suburban,252650
3410,5,1,3,1966,0,Urban,292800
4030,2,2,1,1957,1,Suburban,301100
2676,2,1,2,2000,1,Suburban,236300
2334,4,2,1,2017,1,Urban,259300
4658,1,3,3,2016,0,Urban,360200
3568,5,3,1,2017,0,Urban,336000
1296,2,2,1,1994,1,Suburban,175500
847,1,3,2,1997,1,Suburban,163950
4461,3,1,3,1977,1,Rural,328650
3623,4,2,3,1984,0,Urban,313850
1247,4,2,3,1990,0,Suburban,191850
3748,2,2,1,1959,0,Urban,282600
4490,3,2,3,1969,0,Urban,342700
709,5,3,3,1970,1,Suburban,193950
3271,3,2,1,1959,0,Suburban,263750
4757,2,1,1,1960,1,Urban,328350
966,2,1,2,2022,1,Rural,152400
4579,1,2,3,1997,0,Urban,335550
4292,5,2,1,1974,0,Urban,344300
1451,1,1,1,1968,1,Urban,155450
2917,1,3,2,2015,1,Urban,277850
4942,5,2,3,1999,0,Urban,394300
3188,4,2,1,1995,1,Urban,295400
4580,1,3,2,1952,0,Suburban,327100
3667,4,2,3,1973,0,Suburban,307750
2119,5,3,3,1984,0,Rural,253650
4763,1,1,3,1995,0,Suburban,324150
4496,2,1,2,2011,1,Suburban,330600
2936,1,1,1,2015,0,Rural,223800
2444,5,3,1,1952,1,Suburban,265300
2415,4,1,3,2022,0,Urban,249850
3008,1,3,2,1950,1,Urban,262900
1092,5,2,3,2013,0,Suburban,201000
2705,5,2,1,1959,1,Suburban,265450
2586,4,1,2,1981,1,Suburban,246100
4589,4,3,3,1954,1,Rural,368150
3007,5,3,2,1996,1,Suburban,311650
3083,3,3,2,2017,0,Suburban,291750
2450,2,1,2,2017,1,Urban,235100
1454,5,2,2,2020,0,Suburban,216200
2738,2,1,2,2009,1,Rural,237100
4748,4,2,1,1980,0,Rural,348900
1918,1,3,1,2019,1,Rural,214100
2173,1,1,3,1961,1,Suburban,194450
2172,5,2,3,2000,0,Rural,246100
2231,4,3,3,2001,1,Urban,274350
4088,4,3,1,1980,0,Urban,340900
3587,1,1,2,1959,0,Suburban,249550
2880,2,1,1,1971,1,Rural,227800
792,4,1,1,1950,1,Suburban,142100
4312,1,1,2,1958,0,Suburban,285500
3324,3,1,1,1987,0,Urban,264800
2741,1,3,3,1991,0,Urban,256850
1169,3,3,1,1955,0,Suburban,172450
2715,2,2,1,1975,1,Rural,235750
2655,2,2,1,1979,1,Rural,233950
1536,3,2,2,1951,0,Rural,174600
2672,5,2,3,1975,0,Rural,263600
4555,3,2,2,2018,0,Urban,355650
530,1,1,2,1999,0,Rural,103700
4586,3,2,1,1957,0,Urban,333900
819,4,3,3,1959,0,Urban,181150
2427,1,1,2,1965,0,Rural,188350
3020,5,1,2,2017,1,Suburban,288600
4203,1,3,1,1986,0,Urban,318450
4552,2,3,3,2006,0,Rural,351900
1554,5,1,3,1991,1,Suburban,212500
641,1,1,2,2008,0,Rural,111950
556,4,2,3,1966,0,Rural,145100
715,2,3,3,2003,0,Urban,169150
2369,2,3,3,2005,1,Urban,262450
575,4,3,2,1996,1,Urban,185050
754,3,2,1,1977,0,Suburban,143300
1490,3,3,1,1989,1,Suburban,208700
2725,5,1,3,1970,0,Suburban,254750
2436,5,3,1,1960,1,Urban,272300
666,5,2,1,1975,1,Urban,173300
4043,2,1,2,1990,0,Urban,296650
2154,2,3,3,2015,1,Urban,254700
1485,2,1,2,1990,0,Suburban,163750
1290,4,3,3,1989,1,Urban,223700
3811,3,2,3,2008,1,Rural,320450
4482,1,3,1,1951,1,Suburban,326900
1228,5,1,2,1958,1,Suburban,181300
2435,5,3,3,1989,0,Suburban,275950
3599,1,3,3,1971,1,Rural,293750
4783,1,2,3,1996,0,Rural,335450
3471,1,3,1,1950,0,Suburban,266050
1162,2,2,1,2006,1,Urban,177400
965,4,1,2,1956,1,Rural,152550
4429,1,1,2,1960,1,Suburban,301950
1456,3,1,3,2002,0,Rural,175900
4442,3,2,2,2019,0,Urban,350300
3150,3,3,3,1958,0,Rural,277400
3360,2,2,1,1981,1,Urban,279800
1743,5,2,2,1996,1,Suburban,233450
1931,5,1,1,2008,1,Rural,221450
3911,1,2,2,2009,0,Urban,300750
2453,2,1,3,1993,0,Suburban,218050
2852,4,2,3,1973,1,Rural,272000
3842,1,2,1,1981,1,Urban,293900
1536,5,2,3,1957,0,Urban,211400
528,5,3,1,1994,1,Rural,177100
2335,1,1,1,1968,1,Rural,189650
4994,1,1,3,1970,1,Rural,333200
2575,3,3,2,1961,1,Suburban,259550
1332,4,2,3,1992,1,Suburban,206700
4845,3,2,2,2003,1,Suburban,370650
4319,1,3,3,1982,0,Rural,323050
3911,4,3,2,2015,1,Urban,357550
4654,1,1,1,2003,0,Suburban,311100
3941,2,1,2,1996,0,Urban,293350
1793,1,3,3,2000,0,Urban,212150
1558,2,2,1,1997,1,Rural,184500
1014,3,3,1,2017,1,Urban,198300
2020,1,1,2,2020,0,Urban,194500
3032,4,1,3,2018,1,Suburban,284500
826,4,1,2,1992,0,Urban,156400
4176,5,3,1,1962,0,Rural,339900
3588,4,3,2,1960,0,Urban,314900
3720,4,3,2,1970,1,Suburban,329500
3459,2,2,3,1984,1,Rural,285650
1420,3,1,2,1953,0,Rural,154400
1232,2,3,1,1954,1,Rural,170300
4986,3,1,3,1952,0,Rural,337400
2935,2,1,3,1952,1,Urban,244850
2095,3,2,3,1964,0,Suburban,216450
4338,2,3,1,1966,1,Suburban,334200
2096,3,1,3,1955,1,Urban,213800
697,2,2,2,2007,1,Suburban,154450
1298,5,1,1,1979,0,Urban,181100
1468,5,2,2,1997,0,Urban,215000
2263,4,3,3,1975,1,Urban,268150
4882,1,1,2,1986,1,Rural,327400
2510,1,3,1,1960,0,Suburban,221000
3433,2,3,1,1955,1,Rural,280650
4043,5,2,2,1990,1,Suburban,346650
4406,1,2,1,1964,1,Urban,317000
2300,5,2,2,2014,1,Rural,261700
4968,2,2,2,2020,0,Urban,366900
800,5,2,1,1953,1,Urban,173400
3338,3,1,1,1958,1,Rural,256800
1061,4,1,2,2004,1,Urban,181750
1202,4,1,3,1992,1,Urban,190200
1990,2,2,1,2019,0,Suburban,207700
689,5,1,1,1958,0,Urban,144350
4607,5,2,2,1993,1,Suburban,375750
2809,4,1,2,2019,1,Urban,273650
1555,4,1,2,2020,1,Urban,211250
3707,3,2,3,1969,0,Rural,293550
2454,2,3,2,1993,1,Urban,258100
2511,2,3,1,1978,1,Rural,241450
4105,2,3,3,1960,0,Urban,325750
1313,1,3,1,1973,1,Suburban,175050
3102,4,3,3,1998,1,Rural,307000
1718,1,2,2,2010,1,Rural,191400
4550,5,1,1,1997,1,Suburban,354100
1719,2,1,1,1997,1,Urban,187550
2879,5,2,1,1988,0,Urban,277850
3925,4,3,2,1992,1,Suburban,346350
2510,5,2,2,1982,0,Suburban,257600
2796,4,3,2,1991,0,Suburban,279600
1739,2,1,3,2005,0,Rural,180950
905,4,1,2,1992,1,Suburban,165350
3032,5,2,3,1956,0,Rural,275900
1621,2,1,3,2012,0,Suburban,182150
872,1,1,2,1954,1,Urban,127300
1882,3,2,3,2002,0,Rural,212200
4741,3,2,2,2012,0,Rural,353150
4985,1,3,2,1958,0,Rural,344150
4404,1,2,1,2012,0,Urban,321300
838,5,1,2,2020,1,Rural,175400
3205,1,2,2,2009,0,Urban,265450
4825,4,1,1,1959,0,Urban,341450
4004,3,2,1,2018,1,Suburban,328100
1399,3,3,1,2001,1,Urban,212750
1617,3,2,1,1997,0,Urban,197450
4199,4,2,2,2022,1,Rural,349050
1931,3,1,2,1965,1,Suburban,198550
1982,3,1,1,1980,1,Rural,195600
2942,3,3,2,1985,1,Suburban,285100
1234,2,1,1,1950,1,Rural,139200
4486,3,2,3,1974,1,Urban,354000
2042,2,1,2,2000,1,Rural,199600
2480,2,3,2,1983,1,Urban,256400
2238,5,3,2,2003,0,Rural,260300
3039,3,2,3,2012,0,Suburban,278050
2481,5,2,2,1975,0,Rural,249050
4694,1,1,1,2022,0,Rural,313800
1207,4,2,3,1988,1,Rural,194250
1349,3,1,3,1972,1,Rural,171550
2626,5,3,3,1963,1,Suburban,287700
2538,5,3,3,1984,0,Suburban,279600
4998,1,3,2,2003,0,Suburban,363300
3413,5,2,1,1993,1,Urban,316050
2284,1,1,2,2005,0,Suburban,198200
978,5,1,1,2009,0,Rural,164100
3909,1,3,2,1985,1,Urban,318450
963,1,3,3,1968,1,Rural,161050
2382,5,2,1,1954,1,Suburban,247800
4614,3,3,3,2009,0,Suburban,370900
2279,4,2,3,1983,1,Suburban,251350
2698,1,1,3,1980,0,Suburban,216400
4919,1,1,2,2017,1,Suburban,343550
1474,5,2,3,1961,0,Rural,199500
3404,4,3,1,1995,0,Rural,301200
1697,1,1,3,1971,0,Suburban,163650
1089,3,3,1,1980,0,Suburban,175950
895,5,1,2,1973,0,Rural,154150
620,5,2,1,1970,0,Rural,149500
3175,4,1,3,1963,1,Suburban,275150
1801,1,2,3,1980,1,Urban,201550
1588,2,2,2,1983,0,Rural,176800
4368,3,2,3,1979,0,Urban,339600
2758,1,1,2,2012,1,Urban,239000
4041,3,1,2,1985,1,Urban,315050
3180,1,1,3,1997,1,Suburban,255600
1888,2,2,2,2002,0,Suburban,202500
4353,4,2,2,2020,1,Urban,366150
4213,4,2,2,1951,1,Rural,328450
3952,4,3,1,1981,1,Suburban,339400
1336,1,2,2,1999,0,Urban,169000
2626,1,2,3,2015,1,Urban,253300
