LotArea,YearBuilt,1stFlrSF,2ndFlrSF,FullBath,BedroomAbvGr,TotRmsAbvGrd,SalePrice
18951,1955,912,1070,3,4,5,247827
9402,1963,636,1191,3,1,11,226727
16797,2002,1857,1022,3,1,11,361530
8799,1949,1047,347,2,5,9,199791
5618,1929,887,538,3,5,7,212862
6132,1921,1070,1319,1,5,4,280941
10491,1924,1753,1197,1,5,4,358862
19692,1927,1515,1418,2,5,10,359348
19516,2017,920,529,3,5,5,195962
18667,1983,1647,302,1,1,9,247246
10795,1938,1611,201,1,3,8,252386
15307,1966,640,155,3,4,8,131447
15531,1904,550,13,3,5,5,105431
15931,1964,1486,1043,2,4,8,315694
17468,1914,1428,755,1,1,6,265341
12633,1989,1928,888,2,4,3,346317
19769,1966,1860,1480,1,1,10,393679
6487,1939,1161,1196,3,2,11,282373
12848,2020,865,444,1,3,5,166135
10009,2004,1407,121,1,2,3,199042
14749,2010,1497,183,1,1,3,218686
7113,2005,1353,670,3,2,3,240978
6044,1997,757,48,3,1,11,122061
18923,2015,1911,180,1,2,7,266106
7431,1968,544,1417,1,1,5,220188
12979,1994,768,1416,3,3,11,257169
18926,2014,1834,1371,3,3,11,402913
6582,1976,1171,1499,3,3,8,339682
19374,1942,1518,140,1,1,7,210182
6308,1900,1801,529,2,4,3,294941
9917,1921,1356,583,2,2,8,255602
13793,1961,1998,470,3,2,7,319753
6620,1978,644,1286,2,2,11,237086
18072,1925,734,142,1,2,9,124904
12503,1917,1190,706,2,3,5,241545
18499,1947,1219,1169,2,4,7,305510
9766,1908,1659,293,2,2,8,259959
10362,1900,1968,421,3,4,4,321504
10192,2006,852,563,1,1,9,182182
11622,1908,1917,416,3,1,11,309538
11093,1922,1493,660,2,2,11,294708
11704,2006,774,912,3,5,7,218605
5100,1944,1907,1130,1,3,10,382565
11657,2021,1409,1341,1,2,11,338135
10875,1901,1846,58,1,3,8,250816
9271,1913,1706,1015,1,2,6,317767
5237,1937,939,257,2,3,6,168821
12226,1939,1586,792,2,5,5,305516
13032,1962,1371,1448,2,5,11,369704
10218,1981,1150,530,2,1,8,221140
9025,1915,1442,165,2,2,10,209169
16110,2016,533,1048,3,5,4,208762
11073,1992,1204,3,1,5,6,188886
7542,2007,1366,2,2,2,4,188613
15195,1974,1484,417,1,2,5,243594
6537,1905,1331,361,1,1,4,192399
5754,1902,1610,905,2,5,11,340068
16560,1913,1733,368,2,3,11,277021
15450,1965,961,538,1,2,8,183058
18434,1995,580,879,1,2,9,179647
12396,1994,821,345,1,2,7,158541
16857,1974,914,730,3,2,3,201695
12823,1985,1491,896,3,5,6,316592
10507,1966,689,1067,1,3,6,201772
9235,2013,1756,723,3,1,10,321638
5540,1930,891,563,1,4,7,184735
10510,1932,1692,1176,1,5,5,347157
13461,1987,1966,201,2,5,3,299203
12926,1900,667,320,1,4,3,137146
10131,1943,1754,463,2,4,7,293245
19178,1914,1673,1034,2,2,10,329515
16652,1936,1163,1250,1,3,11,297103
16600,1926,1909,632,3,5,4,323399
13697,2001,880,332,1,5,7,151391
6129,1947,1798,1492,1,1,6,387580
15271,1926,1397,14,3,4,5,192695
8145,2007,1363,1080,2,4,10,309558
16434,1911,561,1353,3,5,4,241782
19160,1966,1990,1087,1,4,4,364829
18380,1929,1027,229,1,2,7,159468
18100,1995,1361,10,3,1,3,192813
13553,1986,649,1247,3,5,9,234706
8720,1965,1665,541,3,1,11,284471
14648,1906,615,521,2,2,4,149358
18216,1933,1323,1077,3,1,3,288047
9067,1931,564,766,1,4,11,179172
9195,2016,1952,1180,3,5,4,403237
14873,1938,809,640,1,1,11,195577
19344,1995,1205,569,2,3,10,247013
14244,1942,1353,404,2,5,9,237811
12281,1942,1953,1422,3,1,3,415217
7509,1977,1523,706,1,5,6,278126
10016,1902,1684,928,2,1,9,328322
11533,1945,805,1426,3,1,8,275186
9727,1931,1884,1112,2,4,3,358006
5681,1942,1801,592,3,1,9,298313
19492,1999,1819,185,1,3,4,255508
19670,1980,1372,894,3,4,10,295008
8932,2011,668,78,1,3,4,96206
19595,1902,1982,144,2,3,6,275671
15321,2020,1530,13,1,2,8,218149
18041,1973,1655,1,1,3,10,223810
10560,2016,1087,515,2,1,5,210542
9016,1962,1261,755,1,5,8,266251
12339,2010,846,65,1,4,8,143281
16494,1939,1454,245,3,4,3,252183
5719,1917,1234,1453,1,4,8,318201
5074,1966,1776,571,3,5,3,309034
14485,2002,909,1255,1,3,11,269042
15114,1961,1042,435,2,2,6,195310
19961,1909,854,352,1,1,7,132082
9157,1951,1212,678,1,4,3,228295
18161,1972,1891,382,1,1,3,272927
13511,1945,1083,1083,3,3,11,282888
7149,1954,1010,469,2,2,8,184632
14644,1945,1032,1434,2,4,8,302133
18161,1974,1027,1106,1,3,7,251799
19033,1959,1446,73,1,2,8,196555
19590,1996,1925,1334,3,4,10,391522
14747,1999,1698,1477,2,3,9,372205
11713,1925,1323,25,1,1,9,181639
9207,1926,577,1449,1,5,11,263858
16224,1937,939,1400,2,4,11,294124
12141,1921,1048,1266,1,2,11,283781
13652,1925,1755,834,1,2,3,313956
14078,1985,899,627,2,5,8,201217
16725,1968,1736,1346,3,5,7,373905
8936,1934,1716,1203,1,3,10,362532
14307,1965,1200,773,1,5,10,257890
6075,1998,1790,1008,2,4,10,362652
8876,1972,625,265,2,5,7,132064
9615,2014,1333,549,3,4,3,255284
18099,1950,1905,1403,3,1,6,387994
12265,2012,1043,76,1,5,9,170858
11379,1917,1001,1072,3,1,4,258122
15116,1942,1926,1013,3,2,9,361247
18892,1911,1323,1277,3,5,7,315363
14118,1902,1784,1403,1,2,8,371967
9652,1981,886,1272,3,1,8,264603
11792,2019,911,1095,3,2,7,249435
15473,2001,1869,446,3,1,9,316454
14247,1906,1617,505,2,3,6,265731
12456,1996,827,1276,3,1,3,260147
9674,1905,599,995,3,3,11,225593
5541,1981,960,869,2,2,9,233051
7161,1944,1838,298,2,1,11,266603
7251,1985,524,733,1,3,11,162592
14244,2014,993,1083,1,1,9,260210
19978,1938,852,1380,2,4,4,267038
9569,1950,1368,156,1,4,4,214779
7744,1908,1640,341,3,2,6,261850
19588,1998,698,973,1,4,11,207422
17061,1922,1802,893,3,5,9,353645
18192,1911,1346,1225,3,3,11,347830
11041,2015,1602,1058,3,5,6,332599
17673,1987,1947,1479,2,4,11,439370
17349,1961,1877,916,1,2,9,370599
17802,2013,1025,1188,1,5,10,272662
17717,2003,1040,1051,2,2,3,234745
9675,1972,976,1395,2,1,11,280720
6560,1976,509,313,1,5,10,121602
16954,1939,1783,1307,2,1,3,356606
6164,1953,1023,1321,2,5,10,300395
10419,2005,1309,474,3,3,7,222196
7722,1980,1271,596,3,2,5,240963
15550,1906,1359,1372,3,1,10,342673
5470,1916,1529,635,2,4,5,278650
14608,2018,1558,444,2,5,10,282588
18953,1949,674,1230,3,1,7,240037
6468,1923,941,416,3,5,10,218944
12925,1901,1670,438,1,5,5,265193
5808,1998,1716,164,3,5,8,291761
13363,1991,1536,419,3,1,8,251323
11719,1982,745,1394,1,1,6,238147
17318,1932,1174,1289,1,5,7,301985
17334,1920,613,1302,1,4,9,239779
17417,2016,1511,987,1,2,3,299230
15591,1973,1293,481,2,5,10,260704
10073,1952,732,516,1,4,5,187037
13012,1945,1479,81,1,2,9,217160
6645,1944,1845,118,2,5,11,297871
18892,1908,625,1326,1,2,4,237596
13249,2001,1836,1238,1,5,9,361909
6129,1905,1010,27,1,1,3,143694
6353,1950,780,780,2,5,7,188292
5767,2016,1297,497,3,5,9,263842
8895,2005,1477,536,1,5,7,270428
13874,2018,1402,518,1,5,7,263454
8454,1934,1806,193,1,4,8,254786
15200,1981,1150,591,1,3,8,232606
12329,1952,891,441,2,4,4,183550
19621,1918,881,1059,3,4,11,254144
16334,1968,715,257,1,1,5,132223
6790,1924,1041,112,1,5,3,153478
14669,1910,1105,1317,2,4,3,286265
5885,1973,615,13,3,2,11,127318
12734,1916,1008,910,3,5,8,256397
8906,1935,770,139,3,1,9,144790
9492,1989,1963,1394,1,1,4,391309
14730,1994,1814,1450,1,2,3,383195
7073,1995,1562,1120,1,1,4,315896
5312,1920,1547,696,2,5,5,268685
11269,1917,1275,1365,2,3,5,309500
18876,1959,1566,869,2,3,10,307588
10317,1917,1693,1455,1,4,6,358555
5810,1900,839,188,1,1,3,133840
15427,1913,668,81,1,5,4,107546
11841,1907,1995,1203,3,2,11,392513
16049,1965,1161,957,2,2,4,238864
15955,1950,642,897,2,5,11,209044
7032,1978,1624,966,3,5,7,337516
14699,1959,1074,1438,3,2,6,305951
17737,1933,974,1128,3,1,6,265270
15762,1935,810,380,1,4,5,157356
15086,1961,1583,721,3,4,4,306101
18665,1900,1552,328,1,4,10,262250
12129,2014,1030,1272,1,5,8,283931
7705,1984,1490,71,2,2,11,220647
13788,1941,572,132,3,2,4,129706
7147,1900,1917,1263,1,2,3,368103
5615,1995,1368,1101,1,2,10,322220
5947,1983,893,569,3,2,10,211925
10677,1953,980,460,1,3,7,182405
9651,1946,972,124,1,5,4,156425
17565,1999,812,1034,1,5,7,229397
16956,1938,1961,1491,3,3,10,420343
12866,1929,1451,1430,1,4,6,345328
7013,1906,823,940,2,1,4,205716
8697,1921,1512,26,3,5,5,215382
5490,2020,1464,206,2,5,5,231595
9350,1949,586,1245,2,3,11,245619
7428,1944,858,311,2,5,5,164983
9987,1973,1194,381,1,5,3,208944
13733,2019,696,1338,1,4,9,253797
14479,1971,1255,1231,2,3,3,289452
14825,1990,1476,295,2,5,8,260793
9920,1909,1908,401,3,2,6,297890
7926,1913,1641,1458,2,3,9,372421
14544,1945,997,121,1,4,9,178967
12282,2022,1407,750,2,1,9,278017
9376,2015,1430,105,2,5,8,231918
14490,2017,961,790,3,2,9,223440
9868,1974,1469,1059,2,2,10,336960
11986,1905,1770,71,3,1,5,234600
11862,1920,733,567,3,3,7,190583
17159,1961,916,1190,2,4,11,279320
9423,1996,1990,1244,2,5,10,406459
15450,1918,1888,75,1,5,8,278496
11870,2002,652,721,1,5,11,177596
18210,1987,771,1009,3,2,7,228039
17839,1981,891,1234,3,3,4,270718
13159,1998,1046,227,1,1,11,188884
7073,2015,1224,452,3,3,7,238467
11170,1961,1953,765,1,4,10,325979
5701,2006,688,486,3,4,10,186130
15111,2000,1311,667,1,1,6,246384
13113,1982,1775,1497,1,2,6,399175
11825,1952,894,829,3,1,3,213564
15652,1923,1161,790,3,4,7,240323
17454,1955,1352,970,3,2,11,301857
12867,1961,1742,489,2,3,7,276010
9264,1933,1093,375,2,4,7,206533
12968,1921,689,230,3,2,8,132199
13146,1967,733,701,3,2,8,208422
17516,1956,731,1248,3,5,10,263476
19290,1909,857,474,3,3,3,159614
12776,1965,977,1103,1,2,7,266078
13558,1907,1952,1233,2,1,11,415968
13719,1996,736,1320,3,3,5,246789
9886,2022,1556,1195,2,3,9,330276
16910,1937,712,1112,2,4,9,224369
16801,2006,878,225,1,3,5,130346
8935,2022,1525,142,3,3,9,243899
9619,1961,1408,707,2,5,5,267602
10191,1927,949,53,1,3,8,141457
18956,1909,1068,195,3,2,10,185197
15345,1944,1950,844,3,1,10,369500
11875,1964,1312,297,2,5,8,224591
15100,1997,778,1453,1,5,4,261411
16204,1966,713,536,1,5,3,154701
12856,1908,1808,578,1,5,5,309208
10401,1904,1217,499,1,4,5,212809
17420,2005,1469,623,3,5,9,281432
19869,1909,1797,840,2,4,6,344274
8022,1911,1534,205,2,4,4,220450
19604,1981,1370,879,1,3,4,256654
16675,1957,1570,1160,1,1,9,324245
15912,1920,937,407,1,3,10,185667
10738,1920,1170,278,2,4,7,207954
10984,1964,1403,1468,3,3,4,345781
6770,1902,1950,676,3,2,5,332827
17305,1968,1955,940,1,5,3,370580
14969,1988,1653,270,3,5,6,271956
17404,2021,1545,440,3,4,9,270414
13989,1963,1391,1251,2,3,11,332140
8215,1948,888,126,1,2,5,137558
16980,1971,634,1293,3,2,6,246164
11694,1916,1031,486,1,2,8,212840
7976,1972,719,547,1,4,3,162518
8737,1931,832,1178,3,3,7,242933
14903,1969,1653,985,2,2,7,338550
5752,2012,1555,936,3,2,11,314229
15661,2003,1948,771,2,3,11,352757
17161,1920,1821,18,3,3,3,223595
6392,1906,856,424,1,5,5,168103
11789,1906,1978,935,2,1,6,363121
15797,2010,900,57,2,1,3,138991
19385,2002,1395,422,1,2,11,232352
5677,2017,1489,843,3,3,4,298486
5105,1926,1208,1125,2,5,7,271543
16479,1907,1978,1099,3,4,5,372852
9753,1972,1557,65,3,1,6,214256
6946,1927,747,814,3,1,6,210497
10544,1978,1445,1174,1,3,4,309542
6095,1965,541,901,3,4,4,194332
18275,1970,1300,436,1,1,10,234445
11985,1946,622,789,2,5,4,186286
19096,1981,526,1091,3,1,9,220933
6782,1985,1985,234,2,3,3,277898
9541,2013,1070,674,3,3,3,227637
19236,1909,1670,97,2,4,5,221122
8257,2017,995,1032,1,1,5,246955
11213,2013,985,926,2,4,11,260369
15189,1932,1983,760,2,1,4,330653
19485,1906,1398,426,3,2,6,237204
9869,1902,1210,226,3,1,5,206433
6561,1913,1651,16,3,3,9,236017
9006,1943,875,562,3,3,8,210733
14867,1945,1164,227,1,2,11,190141
14314,1960,1282,705,2,1,10,261808
8981,1935,1350,1261,2,1,4,296075
14493,1912,1606,1404,1,3,5,351318
10682,1915,1173,1410,2,2,3,304801
10782,1979,1626,668,3,3,10,325353
5943,2017,861,253,3,2,4,169667
9550,1904,1183,1331,3,3,6,307531
18415,2015,1779,1337,2,5,4,393119
14137,1988,746,1324,1,1,4,235707
5600,1937,1715,117,1,4,5,251597
15892,2001,1034,49,2,5,7,165807
18012,1949,813,1204,1,3,10,244124
11376,1937,1799,542,1,2,4,283991
14609,2002,1896,326,3,4,7,282718
6524,1955,943,943,2,2,6,230299
8766,1962,1368,1269,1,2,5,300102
5250,2019,1718,601,2,1,8,298424
14736,1947,1781,101,3,3,11,277837
5078,2004,1081,1253,3,1,10,288621
8123,1989,1370,387,1,2,4,208378
14089,1958,1883,1234,2,1,3,378478
12064,1976,1047,648,2,5,10,231582
18068,1943,1631,1453,3,2,7,387460
13417,2014,1547,338,3,2,4,251311
18362,1989,964,183,3,5,3,188660
6209,1954,1545,55,1,2,10,219851
10153,1954,1001,978,2,4,10,239395
9898,1900,1350,1305,1,4,8,326893
18029,1907,1215,571,2,3,7,226238
7178,1903,1391,1151,3,3,7,310215
15871,1984,1000,716,1,1,8,228507
12610,1985,1234,1007,1,1,7,273531
16077,2014,1092,215,1,5,4,173422
15998,1952,906,1113,3,5,9,268342
13895,1957,1853,943,1,2,6,339922
7544,1936,1202,313,1,3,9,188657
10522,1948,785,232,3,3,3,155984
7370,1966,646,744,2,3,8,194310
8281,1918,1293,574,1,3,4,230901
9710,1900,883,887,3,1,5,224938
5328,1928,510,246,1,4,5,100525
18683,1986,775,441,1,5,3,182194
10579,1932,1385,134,2,5,7,227837
9228,2018,1463,1015,3,3,10,315801
18122,1951,802,1025,2,3,10,226728
11794,1940,703,160,2,1,9,126448
5120,1922,844,139,3,1,9,143511
11749,1904,1325,303,2,5,10,238418
18763,1970,1789,1483,1,3,10,392178
5964,1956,521,124,3,3,7,95104
9224,2021,1338,936,3,5,9,297801
8675,1905,1035,1370,1,1,4,269857
10694,1948,1619,1347,1,5,6,369160
7076,1921,1480,406,1,1,8,262380
11865,2012,1968,1492,2,1,5,407334
10643,1976,762,163,2,1,4,129723
13524,1975,1083,861,2,3,3,233038
16560,1903,1512,239,2,5,6,249001
10249,1971,882,1236,2,1,4,248224
6316,1963,1416,148,2,4,5,217084
6196,1936,891,583,3,1,8,207530
8170,1930,1388,1126,3,1,5,313278
14621,1936,1039,1206,3,1,5,270478
5355,1944,1615,504,3,2,6,285081
17426,1989,1065,524,3,4,5,234183
14718,2006,1682,1403,3,3,8,385232
17089,1907,1383,774,2,5,11,295590
18485,1939,727,1047,3,5,10,247871
5028,1996,972,700,1,5,4,204186
18218,2008,871,1156,3,3,5,258939
19831,1992,1899,1017,1,1,10,356197
6013,1904,536,49,1,4,5,108777
15894,1927,1190,957,3,5,7,283918
14019,2016,1343,694,2,2,11,263505
17638,2003,1560,25,2,2,4,210501
19889,1980,600,649,1,4,11,193164
7024,2018,1713,10,2,5,7,275587
13490,1986,1157,807,1,1,11,253546
10839,2008,589,1125,2,5,6,213221
15057,1908,1529,10,2,1,10,203813
17208,1901,1404,1135,2,5,10,322184
18503,1962,1662,771,2,2,5,303122
10791,1995,594,769,3,3,7,181022
15303,1950,1131,972,3,4,3,253813
5754,2015,1909,1190,3,1,8,385853
13961,2012,622,406,1,3,11,147844
8735,1930,1808,1068,3,1,3,345259
6238,1906,865,841,3,4,4,226532
18121,1929,1190,716,3,3,9,253202
15405,1957,824,358,2,3,8,205911
6906,1902,906,553,2,4,5,201791
12399,1950,1495,284,2,4,4,223529
12961,2014,1018,399,2,1,9,200753
14756,1955,1395,1474,2,3,7,354057
14410,1972,576,1467,3,4,8,262480
9601,1909,733,387,3,1,11,180918
14549,1960,1329,1379,2,5,9,344816
17031,2009,1085,783,2,4,6,232916
6460,1949,983,424,3,3,11,197077
12669,2021,1987,1029,3,5,5,377791
17177,1946,770,440,2,4,6,179268
6416,1989,1438,355,1,2,5,220809
16045,1900,1990,918,2,3,5,348364
12766,1993,968,764,3,3,3,249220
18460,1956,1131,553,1,1,7,213181
18048,1937,1046,267,2,2,6,173973
18120,1961,1218,991,3,4,11,266554
6428,1978,1507,1240,3,2,6,328882
9378,1988,769,63,3,4,5,127572
12529,1969,1104,441,2,1,8,205344
9474,1981,1464,540,2,5,7,266807
17485,1964,877,1298,1,2,6,262222
16254,1961,676,469,3,3,3,145294
8071,1955,773,1239,3,4,5,267423
5555,1966,1136,877,1,2,6,258996
13547,1916,526,1217,2,4,10,217661
6563,2011,1075,711,3,2,11,261499
16692,1907,559,12,1,3,10,89382
6040,1959,1230,221,3,4,11,209261
7686,2012,1740,1419,2,4,3,369614
17666,1939,1160,880,2,5,3,251897
17967,1980,769,838,1,1,5,184553
7553,1988,1639,751,1,2,6,290238
6779,1961,744,269,3,3,4,155460
18186,1940,1159,1321,2,5,9,311208
5075,1911,584,731,2,5,11,222066
9326,1992,1406,843,1,1,8,291210
10835,1988,1973,615,1,3,6,337131
10057,2014,1035,1455,3,2,8,297331
16511,1999,588,1431,2,4,3,238255
7349,2016,1048,64,3,1,8,161422
7773,1953,1353,1061,3,4,6,296595
7262,1988,1394,27,1,5,5,220576
8229,1992,1006,1312,2,4,8,300756
15308,1910,907,236,1,2,11,163549
5392,1959,1794,1149,3,2,10,375376
6108,1967,1023,383,3,4,10,209003
9362,1977,1106,325,2,4,11,199426
10188,1945,1502,84,2,1,8,225468
13802,1937,947,748,2,2,10,225438
18658,1960,1042,245,2,4,9,184312
18296,1916,1448,387,1,3,3,220884
10057,1965,849,928,1,1,8,224624
15967,1971,1351,265,1,1,6,207870
8998,1935,827,760,1,1,5,184656
13864,1973,1809,803,3,1,5,337429
11566,1906,1558,1228,1,4,10,348184
8677,1999,1122,227,1,5,3,165742
10796,1915,987,239,2,3,9,194055
19450,1913,986,1096,3,5,6,254974
11363,1979,644,387,1,5,3,136811
13123,1924,1255,377,3,4,4,223685
13222,2004,645,211,3,1,9,122843
12690,1903,1520,794,3,1,3,284224
18654,1928,1327,675,3,4,8,285489
6400,1955,1126,648,2,4,6,247739
18441,1905,1795,170,2,2,5,266552
9071,1900,1033,1175,3,1,9,287397
13808,1938,1129,808,3,3,11,273501
17826,1900,1380,103,3,2,7,220274
7786,2014,1618,1245,2,5,8,361609
12169,2003,1970,1305,2,1,9,394446
5870,1962,914,1411,3,4,8,286395
9196,1956,756,371,3,4,8,165037
16796,1966,1785,128,3,4,5,243984
14604,1964,586,1427,3,1,5,248289
7739,1964,1404,219,2,3,7,227371
5940,2002,1959,1196,1,4,9,390936
5340,1920,1069,471,1,1,8,195770
16100,2008,1241,987,2,5,4,284639
18331,1929,607,1476,2,2,5,247773
12422,1995,1542,607,1,1,7,266220
9133,1932,1888,1075,1,1,9,367874
5659,1947,1902,93,1,4,8,269944
15225,1921,659,1044,3,2,5,220394
14752,1993,599,105,1,2,9,120707
8457,1953,764,1223,1,4,7,234181
14848,2009,1249,1375,3,3,6,328798
7975,1903,1572,1304,3,1,8,327283
14241,1986,1176,1305,2,4,4,309501
5453,1954,1298,611,3,3,9,268363
14896,1943,1938,848,1,4,4,350559
13184,1988,1582,1268,3,5,9,374764
10442,1911,682,947,2,3,10,227502
15976,1980,1158,853,1,3,4,245354
5818,2016,1970,428,2,2,10,321629
9868,1978,1824,1061,2,1,9,365224
5012,1973,1107,1442,2,4,5,302395
17171,1998,1877,301,3,4,9,286604
12727,2018,1736,638,3,1,3,301316
5920,2015,1712,70,2,1,4,241051
9920,1951,1142,645,2,2,7,242838
7418,1992,846,524,2,1,11,189130
14506,1975,1311,173,2,5,3,206845
11475,1964,1300,89,3,2,7,200858
16869,1964,1660,367,3,3,8,270537
19596,1909,1553,800,2,1,5,297363
7017,1917,645,1230,3,3,7,244730
12957,1946,1991,1085,1,2,4,365457
14420,1965,1002,318,3,5,10,202663
9792,1948,1298,823,2,5,5,271508
11830,1971,1467,550,3,1,7,282432
18237,1921,1714,59,1,5,3,243527
7434,1985,970,1128,1,4,7,246284
7868,1925,1189,1262,3,2,3,295918
15707,1989,1868,1485,1,5,11,411065
6438,1908,500,126,1,2,4,92373
17356,1920,609,82,3,2,8,113022
8543,1994,1393,1243,3,4,11,350008
16367,2015,1587,1431,3,1,5,360506
6781,1962,1255,945,2,2,8,277981
11343,2006,552,585,2,4,3,155459
7263,1905,761,646,1,5,9,194932
15161,2019,1825,1453,1,3,4,372775
5211,1913,1385,889,3,1,7,278170
13699,1932,733,573,1,3,7,164854
11159,1970,572,512,3,4,3,155505
18809,1923,1880,1102,2,2,9,363911
12027,1972,1450,64,3,4,6,212098
5331,1974,983,182,1,1,6,153774
11860,2019,1529,1089,3,1,9,333800
13044,1986,1376,834,3,5,3,282221
13169,2011,1358,1231,3,4,8,329756
13742,1950,636,53,1,1,3,93703
10720,1901,1278,1244,3,4,8,346318
14133,1914,1927,235,3,5,4,293003
19591,1934,1127,888,1,5,3,245906
5727,1935,1054,611,2,4,10,205313
9975,2015,1242,958,2,1,9,274792
16054,2017,1069,437,1,2,4,207126
8243,1991,1729,1003,2,2,4,317456
5648,1938,909,1126,3,5,7,257778
10095,2007,1559,1459,1,1,6,374868
18809,1903,729,693,3,5,6,184470
11614,1963,1750,962,3,5,11,366160
15929,1973,761,1444,1,5,3,259228
18900,1905,1654,1131,3,5,11,351895
15939,1956,1391,523,1,4,5,251956
19842,1929,947,1466,3,4,10,284565
12135,2017,685,403,2,1,7,158222
6009,2009,1709,342,3,1,5,259734
6550,1998,1797,799,3,3,11,329376
13995,2012,851,1350,1,2,11,283354
17272,2006,1936,213,2,4,10,293526
12492,1973,1674,1023,3,1,5,339878
17501,2021,883,321,3,5,5,194749
17456,2016,1559,1101,2,4,5,319402
8401,1995,825,1078,2,2,8,214083
12447,2005,964,783,2,4,4,229530
18265,2005,965,855,2,2,11,236767
10424,1966,1618,1094,2,3,4,335466
9241,2019,1657,1091,3,1,10,363131
19086,1989,661,179,2,2,6,106185
17803,1914,1055,379,2,3,6,189609
8161,1916,799,932,3,4,7,232787
17740,1990,855,449,1,1,3,162296
9155,1917,1763,1284,3,2,6,368510
12478,2014,1063,1470,1,2,8,313998
13719,1918,1292,130,2,1,4,160830
16490,1975,1522,1257,1,4,5,319399
14215,1987,1085,903,3,4,6,266252
11617,1968,1249,1177,1,5,5,292904
10660,1923,1690,329,1,4,11,282967
16926,1990,639,636,1,1,8,180626
18390,1947,1662,52,2,3,7,222401
13624,1929,734,467,3,1,7,162885
6176,1914,1526,639,1,2,4,253315
12956,1946,755,412,2,5,11,185547
13592,2022,870,1037,3,5,4,236678
15296,2001,777,495,3,3,7,195667
16242,1943,1015,367,3,2,9,190983
7233,1997,1403,538,3,4,5,251861
15637,1926,1735,636,2,4,10,322953
9700,1983,1739,1475,3,4,7,397055
16027,1963,769,514,1,1,5,170213
19493,1940,975,480,3,4,5,189307
10906,1995,1427,413,3,2,5,243085
12860,1967,563,227,2,5,5,138342
12526,1904,959,136,1,1,6,148461
10559,1952,1539,1263,1,4,3,318698
11732,2021,1063,790,2,2,5,249968
7513,1907,1542,834,2,3,7,289306
12830,1921,1848,471,1,2,10,291925
19781,2005,1407,517,1,5,10,246993
14965,1906,592,1484,3,2,11,272654
11944,1921,1272,304,2,2,11,249797
12910,1945,1309,654,1,1,8,244539
10649,1929,1540,180,1,5,9,260753
6096,2000,1339,29,2,4,6,219471
14120,1915,987,971,2,5,5,251643
6951,1978,1617,764,1,3,5,292443
15165,1904,1533,39,2,5,4,217253
19352,1966,1248,186,1,1,10,197950
14746,1922,1027,318,1,4,9,209408
15970,1960,1667,1250,3,5,10,376783
17613,1973,1053,731,3,4,8,239900
14186,1904,1014,891,2,1,7,237501
12799,1922,1993,323,2,2,3,298323
13804,1978,876,942,1,3,10,228707
15785,1981,983,1066,3,5,4,259663
5595,1924,951,655,2,4,3,201179
18208,1907,1286,1301,1,5,11,316362
12875,1994,1598,1342,3,1,10,369732
14033,1920,1563,173,1,2,11,228096
18513,1901,801,684,3,1,7,195881
9439,1921,1585,1064,1,4,5,320246
10972,1971,1498,408,3,5,10,279603
5858,1986,1768,1346,1,4,6,372748
10519,1995,517,179,1,1,3,99753
12385,1971,897,853,2,5,11,223909
13636,1967,1506,1182,3,4,6,349868
14980,1963,1093,36,3,5,4,178321
9317,1993,688,405,2,3,5,164969
8454,1918,603,538,2,1,8,157997
17144,1986,1867,375,1,1,11,293942
17879,1981,1894,255,3,3,8,288036
6030,1952,532,277,1,2,6,116985
14487,1992,1248,248,1,4,3,186332
12906,1986,873,692,1,2,4,184874
18305,1996,1701,1040,2,5,9,344290
15255,1951,1535,1391,3,4,5,356893
6447,1946,1240,124,2,4,4,165106
15237,1981,1389,1335,2,4,8,326664
17811,1953,955,211,3,3,6,156241
7850,1943,748,471,3,1,3,176370
17016,1996,947,748,2,3,11,218426
15260,1906,1517,1438,2,3,11,357236
16953,2014,1479,499,2,3,7,259124
13106,1991,1527,810,3,2,10,307081
15467,1900,1759,888,3,3,8,343847
12151,1962,672,1204,1,1,9,220609
15000,2019,1845,1412,3,4,8,403817
14503,2002,870,1210,2,2,9,274216
11952,1997,1290,1491,3,3,5,336996
9055,1938,1248,1480,3,3,5,332772
10402,1918,1286,1157,3,4,5,316061
15643,1930,1819,174,2,4,8,281462
14281,1976,1339,1284,1,2,3,287975
6672,2020,899,316,1,1,11,173210
16867,1923,1581,1000,2,2,11,327879
9532,1968,1047,823,2,4,6,258804
9924,1986,907,869,1,1,4,200863
17546,1982,1140,930,2,3,9,257583
15195,1964,563,886,3,3,9,193972
11085,1932,1073,268,3,5,8,209374
17390,1958,919,469,1,4,10,205722
18280,2013,645,223,3,5,5,136543
